CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
08.902.291/0001-15;2020-01-01;5;103856;CSN MINERAÇÃO S.A.;41829;Pessoas vinculadas são: (i) a Companhia (ii) seu acionista controlador, direto e indireto, (iii) seus administradores e membros do conselho fiscal e de quaisquer outros órgãos técnicos e consultivos (iv) colaboradores e executivos com acesso à informação relevante, (v) consultores, (vi) controladas, coligadas e quem quer que, em virtude de seu cargo, função ou posição na Companhia, no acionista controlador, nas controladas e coligadas, tenha acesso a informação relevante, mesmo que referida pessoa não tenha aderido formalmente à Política de Negociação.
08.926.302/0001-05;2020-01-01;9;104014;DOMMO ENERGIA S.A.;41865;A Política de Negociação da Dommo Energia foi aprovada pelo Conselho de Administração, sendo aplicável a: Diretores, membros do Conselho de Administração, do Conselho Fiscal, caso instalado, e de quaisquer órgãos com funções técnicas ou consultivas criados por disposição estatutária, bem como seus cônjuges não separados judicialmente, companheiro ou dependente incluído na declaração anual de IRPJ, e sociedades por elas controladas, direta ou indiretamente ("Pessoas Vinculadas").
09.041.168/0001-10;2020-01-01;4;97132;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;39372;Acionista controlador, administradores, membros do Conselho Fiscal, quando instalado, e membros de órgãos com funções técnicas ou consultivas que venham a ser criados por disposição estatutária, ou por quaisquer empregados detentores de ações da Companhia, e terceiros contratados que, em razão do cargo e posição que ocupam na Companhia, suas controladas ou coligadas, têm ou possam vir a ter acesso a informações relevantes.
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;42054;Companhia, suas controladas, no Brasil e no exterior, bem como outras sociedades e associações em que a Companhia possua direitos de eleger a maioria dos administradores.
09.042.817/0001-05;2020-01-01;7;104839;BEMOBI MOBILE TECH S.A.;42054;As regras e diretrizes estabelecidas na Política de Divulgação de Informações e Negociação de Valores Mobiliários de Emissão da Companhia da Companhia devem ser observadas por (i) acionistas controladores, diretos ou indiretos, (ii) membros (e respectivos cônjuges, companheiros e dependentes econômicos incluídos na declaração de ajuste anual do imposto sobre a renda) (a) do Conselho de Administração, (b) dos comitês de assessoramento ao Conselho de Administração, (c) do Conselho Fiscal (caso este se encontre instalado), (d) de quaisquer órgãos instalados com funções técnicas ou consultivas, (e) da Diretoria, e (f) dos demais funcionários e prestadores de serviços que tenham acesso permanente ou eventual a informações relevantes da Companhia, (iii) sociedades controladas, direta ou indiretamente, pelas pessoas referidas no item "ii" acima, (iv) terceiros com quem as pessoas referidas no item "ii" acima mantenham contrato de fidúcia ou administração de carteira e (v) a própria
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;41944;Pessoas vinculadas, que são as pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, Membros do Conselho Fiscal, Empregados com acesso a Informações Privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários da Companhia que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas Subsidiárias, tiver aderido expressamente ao Termo de Adesão e possa ter conhecimento de Informação Privilegiada sobre a Companhia
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;41515;A Nossa Política de Negociação deverá ser compulsoriamente observada por: (i) acionistas controladores, diretos e indiretos ("Acionistas Controladores") (ii) diretores e membros do conselho de administração ("Administradores") (iii) membros do conselho fiscal, conforme o caso (iv) integrantes dos demais órgãos com funções técnicas ou consultivas da Companhia e, ainda (v) qualquer pessoa contratada direta ou indiretamente pela Companhia, que, em virtude do cargo, função ou posição, atual ou passada, na Companhia, em suas controladas ou coligadas, tenha acesso a Informações Relevantes da Companhia ("Pessoas Vinculadas").
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;41779;O acionista controlador, os administradores, os conselheiros fiscais, os membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, ou, ainda, os empregados e demais colaboradores da Companhia, do acionista controlador ou das sociedades controladas ou coligadas que, em decorrência de seu cargo, função ou posição na Companhia, no acionista controlador ou nas sociedades controladas ou coligadas, possam ter conhecimento ou acesso a qualquer informação privilegiada ("Pessoas Vinculadas").
09.112.685/0001-32;2020-01-01;9;103785;OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;41787;Segundo a Política de Negociação de Valores Mobiliários de Emissão da OSX Brasil S.A. ("Política de Negociação" ou simplesmente "Política") são consideradas pessoas vinculadas ("Pessoas Vinculadas"): (i) acionistas controladores (ii) Administradores (iii) Conselheiros Fiscais (iv) integrantes dos demais órgãos com funções técnicas ou consultivas da Companhia ou ainda (v) executivos e empregados que, em virtude de seu cargo, função ou posição na Companhia, nas sociedades controladoras, nas sociedades controladas e nas sociedades coligadas ou no Grupo EBX em geral, tenha conhecimento de informação privilegiada ou informação relevante sobre a Companhia.
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;41683;Além da Companhia, (a) Acionistas Controladores, se houver (b) Administradores (c) Membros do Conselho Fiscal da Companhia, quando instalado (d) Membros de órgãos com funções técnicas ou consultivas criados por disposição estatutária (e)Todas as pessoas que ocupem cargo de gerência na Companhia, suas Controladas ou Coligadas (f) Outras pessoas indicadas pelo Diretor de Relações com Investidores, a seu exclusivo critério, que tenham ou possam vir a ter acesso, permanente ou eventual, a Informações Sensíveis ou Informações Privilegiadas em virtude de (i) cargo, função ou posição na Companhia, em Acionista Controlador (se houver), Controladas ou Coligadas, incluindo os respectivos empregados, estagiários e outros colaboradores, ou (ii) relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.("Pessoas Sujeitas às Políticas").
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;38875;DiretoresMembros do Conselho de AdministraçãoMembros do Conselho Fiscal (caso instalado)Acionistas Controladores eEmpregados e terceiros com acesso a informações relevantes.
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;42055;A Companhia seus acionistas controladores, diretos e indiretos membros do conselho de administração diretores membros do conselho fiscal membros de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposições estatutárias qualquer pessoa que, em virtude de seu cargo, função ou posição na Companhia, sua controladora, suas sociedades controladas ou coligadas, tenha conhecimento de informação privilegiada e qualquer pessoa que tenha conhecimento de informação referente a fato relevante da Companhia, sabendo que se trata de informação ainda não divulgada ao mercado, em especial aqueles que tenham relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição de valores mobiliários ("Pessoas Vinculadas").
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;41938;De acordo com a nossa Política de Negociação, sujeitam-se aos seus termos, juntamente com nossa Companhia: (i) nossos diretores (ii) membros do nosso conselho de administração (iii) membros do nosso conselho fiscal (caso instalado) (iv) os nossos acionistas controladores, diretos ou indiretos (v) nossos executivos e empregados que tenham acesso a informação relevante (vi) qualquer um que, em virtude de seu cargo, função ou posição em nossa Companhia e em nossas sociedades controladas ou coligadas, tenha conhecimento de informação relevante ou privilegiada sobre nós ("Pessoas Sujeitas à Política"). As Pessoas Sujeitas à Política deverão assinar um termo de adesão à Política de Negociação.
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;41774;Nós, nossas controladas e sociedades sob controle comum, nossos acionistas controladores diretos ou indiretos, os membros de nosso Conselho de Administração, de nossa Diretoria e de nossos comitês estatutários e os nossos funcionários que aderirem à Política De Negociação ("Indivíduos Restritos").
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;41931;A Companhia, os Acionistas Controladores, Administradores, Conselheiros Fiscais, Funcionários com Acesso a Informação Privilegiada ou, ainda, membros de quaisquer órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária, e, ainda, qualquer pessoa que, em virtude de seu cargo, função ou posição nos Acionistas Controladores ou nas Sociedades Controladas e que tenha firmado o Termo de Adesão, possa ter conhecimento de Informação Privilegiada sobre a Companhia, sempre observado o art. 13 da Instrução CVM nº 358, de 2 de janeiro de 2002 ("Instrução CVM 358").
09.346.601/0001-25;2020-01-01;11;103927;B3 S.A. - BRASIL, BOLSA, BALCÃO;41850;Estão sujeitos às regras de negociação previstas na Política administradores, funcionários com acesso a informação relevante e pessoas a eles relacionadas. Adicionalmente, também é vedada à Companhia a negociação com as próprias ações, nos períodos estabelecidos na Política.
09.347.516/0001-81;2020-01-01;7;102771;ELETROMIDIA S.A.;41239;São as pessoas indicadas no artigo 13 da Instrução CVM 358, incluindo a Companhia, os Acionistas Controladores, Diretores, Membros do Conselho de Administração, Membros do Conselho Fiscal, Empregados com acesso a Informações Privilegiadas e, também, membros de quaisquer Comitês, incluindo quaisquer observadores nomeados, ou outros órgãos estatutários da Companhia que possam ser criados com funções técnicas ou consultivas e, também, qualquer pessoa que, devido ao seu cargo ou posição na Companhia ou em suas Subsidiárias, tiver aderido expressamente ao Termo de Adesão e possa ter conhecimento de Informação Privilegiada sobre a Companhia.
09.611.768/0001-76;2020-01-01;7;110997;INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.;44415;A Companhia, os administradores, os conselheiros fiscais, os colaboradores com acesso a informação privilegiada, os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária, assim como os acionistas controladores, diretos e indiretos, sociedades controladas e as pessoas que, em virtude de seu cargo, função ou posição no acionista controlador, direto ou indireto, ou em sociedades controladas, possam ter conhecimento de informação privilegiada sobre a Companhia, e que tenham aderido à Política de Negociação de Valores Mobiliários ("Pessoas Vinculadas").
09.813.204/0001-16;2020-01-01;1;96834;W2W E-COMMERCE DE VINHOS S.A.;39510;A Política de Negociação de Valores Mobiliários aplica-se a: Companhia, seus Controladores, Administradores, Conselheiros Fiscais, membros de quaisquer Órgãos com Funções Técnicas ou Consultivas criados por disposição estatutária, as Controladas e Coligadas da Companhia, e, conforme identificação realizada pelo Diretor de Relações com Investidores, quem quer que, em virtude de seu cargo, função ou posição no Controlador, nas Controladas ou nas Coligadas, tenha ou possa vir a ter acesso a Ato ou Fato Relevante, incluindo empregados, colaboradores ou outros acionistas da Companhia, bem como terceiros que, em razão de relação comercial, profissional ou de confiança com a Companhia, tais como auditores independentes, analistas de valores mobiliários, consultores e instituições integrantes do sistema de distribuição.
