CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;103201;KPMG Auditores Independentes;;57755217001958;004189;Nacional;2017-01-01;;;Os serviços contratados compreendem a auditoria independente das demonstrações financeiras da Companhia relativas aos exercícios sociais encerrados em 31 de dezembro de 2019 e 2018 e às informações financeiras trimestrais da Companhia referentes aos períodos de três, seis e nove meses findos em 31 de março, junho e setembro de 2019 e 2018, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS), aplicáveis a entidades registradas na Comissão de Valores Mobiliários (CVM).;O montante total de remuneração dos auditores independentes no último exercício social foi de R$248.500,00.;Não houve substituição de auditores no período.;N/A
40.337.136/0001-06;2021-01-01;8;114336;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;103202;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112001283;002879;Nacional;2020-03-19;;;Os serviços contratados compreendem a auditoria independente das demonstrações financeiras da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020 e ao período de três meses findo em 31 de março de 2021, preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS),aplicáveis a entidades registradas na Comissão de Valores Mobiliários (CVM).";O montante total de remuneração dos auditores independentes no último exercício social foi de R$ 320.699,71.;Não houve substituição de auditores no período.;N/A
40.446.476/0001-75;2021-01-01;2;106621;PLAYBANCO SECURITIZADORA S.A.;97067;SIMIONATO AUDITORES INDEPENDENTES;;71753164000138;009237;Nacional;2021-01-21;;;Serviços de auditoria independente das demonstrações financeiras da Playbanco Securitizadora S.A. (Companhia), os quais compreendem o balanço patrimonial em 31 de dezembro de 2020 e as respectivas demonstrações do resultado, das mutações do patrimônio líquido, dos fluxos de caixa, do valor adicionado, para o período de 11 de novembro de 2020 (data de constituição) a 31 de dezembro de 2020, bem como serviços de auditoria independente para a revisão da Informações Trimestrais (ITR) da Companhia, findas em 31 de março de 2021, de modo a elaborar as correspondentes notas explicativas, compreendendo as políticas e práticas contábeis e outras informações e a elaboração do relatório de comunicação de deficiências de controle interno e recomendações .Os serviços foram prestados de acordo com as normas profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade.;R$ 56.400,00;Não aplicável, pois não houve substituição do auditor.;Não aplicável, pois não houve substituição do auditor.
40.760.921/0001-77;2021-01-01;2;106313;HUMAITA SECURITIZADORA S/A;96667;AUDIFACTOR AUDITORES INDEPENDENTES S/S;;07037795000151;010227;Nacional;2020-12-04;;;Em atendimento a instrução CVM nº 381 de 14 de janeiro de 2003, informamos que a empresa Audifactor Auditores Independentes S/S foi contratada pela Companhia, conforme assembleia geral realizada, para prestação de serviços de auditoria externa relacionados aos exames das demonstrações financeiras da Companhia.;R$ 50.000,00;;
40.885.785/0001-41;2021-01-01;1;106020;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;96301;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-01-26;;;Auditoria das demonstrações contábeis da Companhia Securitizadora de Créditos financeiros VERT-UME,para o exercício findo em 31 de dezembro de 2021, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil.;R$ 25.000,000;;
40.885.785/0001-41;2021-03-31;2;110193;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;99398;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-01-26;;;Auditoria das demonstrações contábeis da Companhia Securitizadora de Créditos financeiros VERT-UME,para o exercício findo em 31 de dezembro de 2021, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil.;R$ 25.000,000;;
40.997.635/0001-20;2021-01-01;2;108854;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;98566;Baker Tilly 4Partners Auditores Independentes S.S.;;18596945000183;012076;Nacional;2021-04-20;;;Os auditores independentes foram contratados para elaboração das demonstrações financeiras especialmente elaboradas para fins de registro.;R$5.000,00;Não houve substituição dos auditores independentes.;Não houve substituição dos auditores independentes.
41.096.674/0001-19;2021-01-01;2;112750;CANTU STORE S.A.;101840;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2021-10-11;;;Os serviços contratados compreendem: (a) Auditoria das demonstrações financeiras combinadas do Grupo Cantu Store, que inclui, além das informações financeiras da própria Cantu Store S.A, também as informações financeiras da CP Comercial S.A., ITR Comércio de Pneus S.A., CPX Distribuidora S.A., CANSPE Participações S.A. e NEOSPE Participações S.A.preparados de acordo preparadas conforme as práticas contábeis adotadas no Brasil incluindo os Pronunciamentos Técnicos, Interpretações e Orientações emitidos pelo Comitê de Pronunciamentos Contábeis (CPC), aprovados pela Comissão de Valores Mobiliários ("CVM") e pelo Conselho Federal de Contabilidade ("CFC"), referentes aos exercícios findos em 31 de dezembro de 2020, 2019 e 2018 e do periodo de nove meses findo em 30 de setembro de 2021, (b) Revisão das informações financeiras intermediárias da Cantu Store S.A. dos trimestres e períodos findos em 31 de março de 2021 e 30 de junho de 2021 bem como a revisão das das informações financeiras intermediárias combinadas da Cantu Store S.A., incluindo as empresas citadas anteriormente, do período de 71 dias úteis findas em 30 de setembro de 2021 e do período de nove meses findo em 30 de setembro de 2020.;Não houve pagamento aos auditores independentes realizado no último exercício social, considerando que foram contratados pela Companhia apenas no exercício social corrente.;N/A;N/A
41.335.131/0001-07;2021-01-01;1;106013;MOTTU I S.A;96289;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-03-17;;;uditoria das demonstrações contábeis da Companhia Securitizadora de Créditos financeiros VERT-Capital Consig,para o exercício findo em 31 de dezembro de 2021, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil;R$ 25.000,00;;
41.335.131/0001-07;2021-04-01;2;110302;MOTTU I S.A;99435;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-03-17;;;uditoria das demonstrações contábeis da Companhia Securitizadora de Créditos financeiros VERT-Capital Consig,para o exercício findo em 31 de dezembro de 2021, de acordo com as normas brasileiras e internacionais de auditoria, objetivando expressar uma opinião se as demonstrações contábeis representam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira da Companhia, bem como o desempenho de suas operações e o seu fluxo de caixa, de acordo com as Práticas Contábeis adotadas no Brasil;R$ 25.000,00;;
41.508.382/0001-46;2021-07-01;3;113876;RODOVIAS DO BRASIL HOLDING S.A.;102651;BDO RCS AUDITORES INDEPENDENTES S.S.;;54276936000179;010324;Nacional;2021-04-13;;;Auditoria das Demonstrações Financeiras da Companhia. Revisão dos procedimentos fiscais e trabalhistas e revisão do escopo de TI em apoio à auditoria.;Não houve remuneração no exercício de 2020, considerando que a Companhia foi constituída apenas em 2021, bem como contratou o auditor no referido ano. Para os serviços acima descritos, o auditor fará jus a remuneração no montante total de R$ R$ 97.200,00 líquidos, a ser pago até 2022 - observado que, deste total, R$ 70.921,00 será pago no exercício de 2021.;Não aplicável, considerando que a Companhia é recém-constituída, não tendo ocorrido a contratação anterior de auditor.;Não aplicável, considerando que a Companhia é recém-constituída, não tendo ocorrido a contratação anterior de auditor.
41.534.746/0001-62;2021-05-01;1;103160;CERES SECURITIZADORA S/A;93293;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-04-12;;;Auditoria sobre as demonstrações contábeis da Companhia, que compreendem o balanço patrimonial e as respectivas demonstrações do resultado abrangente (se aplicável), das mutações do patrimônio líquido, dos fluxos de caixa e dos valores adicionados para o exercício por ser encerrado nessa data e será conduzida de acordo com as normas profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade (CFC), bem como revisão dos controles internos revisão do sistema de controles internos, revisão dos registros contábeis e das informações financeiras revisão das operações e dos controles fiscais (impostos diretos e indiretos) revisão dos procedimentos trabalhistas e previdenciários revisão da segurança do ambiente de tecnologia da informação, como suporte à auditoria. Revisão das informações contábeis intermediárias (Informações Trimestrais - ITR).;O serviço contratado relacionado à auditoria será remunerado da seguinte forma: R$ 12.000,00 (doze mil reais) Auditoria das DFs 2021 (Abertura + Exercício), R$ 3.500,00 (três mil e quinhentos reais) - Revisão das Demonstrações Trimestrais (ITR), R$ 4.000,00 (quatro mil reais) (Auditoria dos Patrimônios Separados).;N/A;N/A
41.534.746/0001-62;2021-07-01;2;108858;CERES SECURITIZADORA S/A;98569;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-04-12;;;Auditoria sobre as demonstrações contábeis da Companhia, que compreendem o balanço patrimonial e as respectivas demonstrações do resultado abrangente (se aplicável), das mutações do patrimônio líquido, dos fluxos de caixa e dos valores adicionados para o exercício por ser encerrado nessa data e será conduzida de acordo com as normas profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade (CFC), bem como revisão dos controles internos revisão do sistema de controles internos, revisão dos registros contábeis e das informações financeiras revisão das operações e dos controles fiscais (impostos diretos e indiretos) revisão dos procedimentos trabalhistas e previdenciários revisão da segurança do ambiente de tecnologia da informação, como suporte à auditoria. Revisão das informações contábeis intermediárias (Informações Trimestrais - ITR).;O serviço contratado relacionado à auditoria será remunerado da seguinte forma: R$ 12.000,00 (doze mil reais) Auditoria das DFs 2021 (Abertura + Exercício), R$ 3.500,00 (três mil e quinhentos reais) - Revisão das Demonstrações Trimestrais (ITR), R$ 4.000,00 (quatro mil reais) (Auditoria dos Patrimônios Separados).;N/A;N/A
41.534.746/0001-62;2021-09-01;1;108380;CERES SECURITIZADORA S/A;97950;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2021-04-12;;;Auditoria sobre as demonstrações contábeis da Companhia, que compreendem o balanço patrimonial e as respectivas demonstrações do resultado abrangente (se aplicável), das mutações do patrimônio líquido, dos fluxos de caixa e dos valores adicionados para o exercício por ser encerrado nessa data e será conduzida de acordo com as normas profissionais e éticas relativas à auditoria independente, emitidas pelo Conselho Federal de Contabilidade (CFC), bem como revisão dos controles internos revisão do sistema de controles internos, revisão dos registros contábeis e das informações financeiras revisão das operações e dos controles fiscais (impostos diretos e indiretos) revisão dos procedimentos trabalhistas e previdenciários revisão da segurança do ambiente de tecnologia da informação, como suporte à auditoria. Revisão das informações contábeis intermediárias (Informações Trimestrais - ITR).;O serviço contratado relacionado à auditoria será remunerado da seguinte forma: R$ 12.000,00 (doze mil reais) Auditoria das DFs 2021 (Abertura + Exercício), R$ 3.500,00 (três mil e quinhentos reais) - Revisão das Demonstrações Trimestrais (ITR), R$ 4.000,00 (quatro mil reais) (Auditoria dos Patrimônios Separados).;N/A;N/A
